objectName,type,x1,y1,dx,dy,file,label,scale
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F430>,RectROI,221.15717539863329,144.96583143507974,-41.80410022779043,55.96355353075171,region2_highres0003_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F4D0>,RectROI,89.00227790432801,430.8519362186788,47.19817767653758,52.59225512528474,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F570>,RectROI,8.091116173120728,466.5876993166287,59.33485193621868,59.33485193621868,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F610>,RectROI,98.44191343963551,533.3394077448747,53.94077448747154,50.569476082004485,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F6B0>,RectROI,231.27107061503415,459.1708428246014,55.28929384965832,70.12300683371296,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F750>,RectROI,308.1366742596811,510.41457858769934,49.89521640091112,47.87243735763093,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F7F0>,RectROI,279.8177676537585,554.9157175398633,60.68337129840546,43.15261958997724,region2_highres0003_Z.jpg,9AP (None),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7F890>,LineROI,60.00911161731207,312.18223234624145,47.19817767653758,327.0159453302961,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F930>,RectROI,147.6628701594533,279.14350797266513,56.6378132118451,50.56947608200454,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7F9D0>,LineROI,177.33029612756263,291.9544419134396,161.82232346241457,305.4396355353075,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7FA70>,RectROI,120.01822323462414,221.15717539863329,60.00911161731207,52.59225512528471,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FB10>,LineROI,158.4510250569476,262.28701594533027,161.14806378132118,238.0136674259681,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7FBB0>,RectROI,128.78359908883826,149.0113895216401,45.84965831435082,52.59225512528474,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FC50>,LineROI,151.70842824601365,188.79271070615036,135.5261958997722,167.21640091116174,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FCF0>,LineROI,105.18451025056947,117.99544419134396,107.20728929384966,95.07061503416855,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FD90>,LineROI,243.4077448747153,94.39635535307517,264.30979498861046,95.74487471526196,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FE30>,LineROI,271.0523917995444,59.33485193621868,254.87015945330296,72.82004555808656,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FED0>,LineROI,334.4328018223235,128.10933940774487,337.80410022779046,107.20728929384966,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7FF70>,LineROI,511.0888382687927,217.1116173120729,515.134396355353,196.20956719817767,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7F1B0>,RectROI,472.6560364464692,179.35307517084283,53.26651480637816,51.91799544419135,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC7C190>,RectROI,389.7220956719818,277.12072892938494,59.33485193621868,50.5694760820046,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC7C050>,LineROI,413.3211845102506,310.83371298405467,403.88154897494303,293.9772209567198,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC90230>,LineROI,321.6218678815489,279.8177676537585,313.5307517084282,257.5671981776765,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC902D0>,LineROI,329.0387243735763,352.63781321184507,354.66059225512527,350.61503416856493,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC90370>,LineROI,282.5148063781321,411.2984054669704,283.8633257403189,387.0250569476082,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC90410>,RectROI,421.4123006833713,371.5170842824601,56.63781321184507,55.96355353075171,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC904B0>,LineROI,440.2915717539863,408.6013667425968,457.8223234624146,401.1845102505695,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC90550>,RectROI,516.4829157175399,374.8883826879271,58.66059225512527,60.68337129840546,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC905F0>,LineROI,539.4077448747153,415.3439635535307,540.0820045558087,395.11617312072894,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC90690>,RectROI,231.27107061503415,459.1708428246014,55.28929384965832,70.12300683371296,region2_highres0003_Z.jpg,9AP (S),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC90730>,LineROI,250.8246013667426,504.3462414578588,267.68109339407744,517.8314350797266,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC907D0>,LineROI,317.5763097949886,529.2938496583143,341.8496583143508,531.3166287015945,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC90870>,LineROI,144.29157175398632,559.6355353075171,128.78359908883826,572.4464692482916,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC90910>,LineROI,120.01822323462414,465.2391799544419,106.53302961275628,475.3530751708428,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECBC909B0>,RectROI,8.091116173120728,466.5876993166287,59.33485193621868,59.33485193621868,region2_highres0003_Z.jpg,9AP (R),0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECBC90A50>,LineROI,47.19817767653758,487.4897494305239,34.3872437357631,510.41457858769934,region2_highres0003_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC90AF0>,PointROI,117.10933940774488,378.0478359908884,0.0,0.0,region2_highres0003_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.PointROI object at 0x0000020ECBC90B90>,PointROI,293.0911161731207,316.0159453302961,0.0,0.0,region2_highres0003_Z.jpg,vacancy,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.LineROI object at 0x0000020ECB1EC4B0>,LineROI,369.8973774230331,37.40022805017104,355.7582668187001,37.40022805017104,region20007_Z.jpg,Empty Label,0.0253378378378378
<ui.PyQtImageViewer.QtImageViewer.RectROI object at 0x0000020ECB1ED4F0>,RectROI,139.57175398633257,435.57175398633257,60.00911161731207,49.22095671981776,region10002_Z.jpg,9AP (None),0.0253378378378378
